Nombre del archivo                      tf.idf                                  
292_sorted.txt                          0.0301                                  
463_sorted.txt                          0.2829                                  
464_sorted.txt                          0.1019                                  
359_sorted.txt                          0.0174                                  
337_sorted.txt                          0.0335                                  
361_sorted.txt                          0.0184                                  
338_sorted.txt                          0.0153                                  
364_sorted.txt                          0.0120                                  
454_sorted.txt                          0.1227                                  
466_sorted.txt                          0.3932                                  
465_sorted.txt                          0.2725                                  
458_sorted.txt                          0.8197                                  
456_sorted.txt                          0.4255                                  
468_sorted.txt                          0.3932                                  
473_sorted.txt                          0.2833                                  
469_sorted.txt                          0.1701                                  
372_sorted.txt                          0.0192                                  
338_sorted.txt                          0.0153                                  
341_sorted.txt                          0.0182                                  
201_sorted.txt                          2.1978                                  
152_sorted.txt                          0.0351                                  
289_sorted.txt                          0.0640                                  
382_sorted.txt                          0.0204                                  
333_sorted.txt                          0.1453                                  
092_sorted.txt                          1.5038                                  
331_sorted.txt                          0.1041                                  
282_sorted.txt                          0.0181                                  
233_sorted.txt                          0.0493                                  
182_sorted.txt                          0.5988                                  
419_sorted.txt                          0.2114                                  
016_sorted.txt                          0.2463                                  
426_sorted.txt                          0.1767                                  
387_sorted.txt                          0.0871                                  
219_sorted.txt                          0.3472                                  
258_sorted.txt                          0.0387                                  
340_sorted.txt                          0.0186                                  
325_sorted.txt                          0.0250                                  
091_sorted.txt                          0.1058                                  
351_sorted.txt                          0.0130                                  
043_sorted.txt                          0.0304                                  
275_sorted.txt                          0.1372                                  
156_sorted.txt                          0.0365                                  
342_sorted.txt                          0.0351                                  
269_sorted.txt                          0.0451                                  
234_sorted.txt                          0.0289                                  
381_sorted.txt                          0.0185                                  
033_sorted.txt                          2.0619                                  
152_sorted.txt                          0.2109                                  
222_sorted.txt                          0.0637                                  
041_sorted.txt                          2.4209                                  
172_sorted.txt                          0.2247                                  
388_sorted.txt                          0.1469                                  
212_sorted.txt                          0.3067                                  
019_sorted.txt                          0.0406                                  
162_sorted.txt                          0.4739                                  
247_sorted.txt                          0.0375                                  
181_sorted.txt                          0.0223                                  
031_sorted.txt                          0.7692                                  
205_sorted.txt                          0.1114                                  
160_sorted.txt                          0.1414                                  
333_sorted.txt                          0.0581                                  
369_sorted.txt                          0.0170                                  
360_sorted.txt                          0.0162                                  
345_sorted.txt                          0.0187                                  
346_sorted.txt                          0.0157                                  
365_sorted.txt                          0.0160                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
005_sorted.txt                          0.0484                                  
435_sorted.txt                          0.0039                                  
436_sorted.txt                          0.0053                                  
007_sorted.txt                          0.0551                                  
101_sorted.txt                          0.0515                                  
028_sorted.txt                          0.0929                                  
340_sorted.txt                          0.0186                                  
223_sorted.txt                          0.0570                                  
351_sorted.txt                          0.0130                                  
137_sorted.txt                          0.0142                                  
360_sorted.txt                          0.0162                                  
307_sorted.txt                          0.0197                                  
364_sorted.txt                          0.0120                                  
347_sorted.txt                          0.0392                                  
368_sorted.txt                          0.0197                                  
353_sorted.txt                          0.0447                                  
374_sorted.txt                          0.0178                                  
340_sorted.txt                          0.0186                                  
375_sorted.txt                          0.0173                                  
351_sorted.txt                          0.0260                                  
360_sorted.txt                          0.0162                                  
346_sorted.txt                          0.0157                                  
354_sorted.txt                          0.0123                                  
364_sorted.txt                          0.0120                                  
382_sorted.txt                          0.0204                                  
043_sorted.txt                          0.0183                                  
146_sorted.txt                          0.0390                                  
286_sorted.txt                          0.0517                                  
104_sorted.txt                          0.4464                                  
459_sorted.txt                          0.0445                                  
462_sorted.txt                          0.0502                                  
492_sorted.txt                          0.0322                                  
333_sorted.txt                          0.0145                                  
292_sorted.txt                          0.0904                                  
357_sorted.txt                          0.0476                                  
176_sorted.txt                          0.7407                                  
367_sorted.txt                          0.0236                                  
101_sorted.txt                          0.0515                                  
393_sorted.txt                          0.0241                                  
230_sorted.txt                          0.1364                                  
085_sorted.txt                          0.3185                                  
141_sorted.txt                          0.0972                                  
009_sorted.txt                          0.0497                                  
011_sorted.txt                          0.1171                                  
448_sorted.txt                          0.3472                                  
043_sorted.txt                          0.0061                                  
026_sorted.txt                          0.0978                                  
435_sorted.txt                          0.0039                                  
152_sorted.txt                          0.0351                                  
029_sorted.txt                          0.0263                                  
388_sorted.txt                          0.0367                                  
058_sorted.txt                          1.0274                                  
181_sorted.txt                          0.0223                                  
436_sorted.txt                          0.0053                                  
461_sorted.txt                          0.1432                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
498_sorted.txt                          0.0284                                  
471_sorted.txt                          0.8333                                  
463_sorted.txt                          0.5658                                  
464_sorted.txt                          0.3058                                  
492_sorted.txt                          0.0643                                  
482_sorted.txt                          2.0833                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
433_sorted.txt                          0.0031                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
373_sorted.txt                          0.0396                                  
371_sorted.txt                          0.1042                                  
354_sorted.txt                          0.0123                                  
328_sorted.txt                          0.0733                                  
339_sorted.txt                          0.0168                                  
289_sorted.txt                          0.4478                                  
290_sorted.txt                          0.0680                                  
344_sorted.txt                          0.0174                                  
207_sorted.txt                          0.1143                                  
393_sorted.txt                          0.0241                                  
230_sorted.txt                          0.1364                                  
331_sorted.txt                          0.0260                                  
150_sorted.txt                          0.0887                                  
028_sorted.txt                          0.0929                                  
282_sorted.txt                          0.0361                                  
233_sorted.txt                          0.0493                                  
036_sorted.txt                          0.3546                                  
323_sorted.txt                          0.0396                                  
309_sorted.txt                          0.0619                                  
336_sorted.txt                          0.0212                                  
133_sorted.txt                          0.2356                                  
355_sorted.txt                          0.0169                                  
340_sorted.txt                          0.0558                                  
375_sorted.txt                          0.0173                                  
325_sorted.txt                          0.4493                                  
292_sorted.txt                          0.2110                                  
223_sorted.txt                          0.0570                                  
351_sorted.txt                          0.0260                                  
293_sorted.txt                          0.7117                                  
174_sorted.txt                          0.3165                                  
052_sorted.txt                          0.1709                                  
267_sorted.txt                          0.0963                                  
294_sorted.txt                          0.9346                                  
156_sorted.txt                          0.0365                                  
380_sorted.txt                          0.1960                                  
027_sorted.txt                          0.0253                                  
284_sorted.txt                          0.1183                                  
235_sorted.txt                          0.0889                                  
234_sorted.txt                          0.0289                                  
307_sorted.txt                          0.0394                                  
019_sorted.txt                          0.0812                                  
361_sorted.txt                          0.0368                                  
379_sorted.txt                          0.0861                                  
296_sorted.txt                          0.2066                                  
326_sorted.txt                          0.1389                                  
338_sorted.txt                          0.0153                                  
304_sorted.txt                          0.0177                                  
281_sorted.txt                          0.0290                                  
197_sorted.txt                          0.0804                                  
240_sorted.txt                          0.0267                                  
395_sorted.txt                          0.0484                                  
187_sorted.txt                          0.9259                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0078                                  
437_sorted.txt                          0.0048                                  
353_sorted.txt                          0.0670                                  
433_sorted.txt                          0.0061                                  
434_sorted.txt                          0.0075                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0096                                  
436_sorted.txt                          0.0053                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0075                                  
435_sorted.txt                          0.0078                                  
437_sorted.txt                          0.0096                                  
436_sorted.txt                          0.0053                                  
279_sorted.txt                          0.0205                                  
309_sorted.txt                          0.0206                                  
303_sorted.txt                          0.0189                                  
287_sorted.txt                          0.0434                                  
308_sorted.txt                          0.1543                                  
304_sorted.txt                          0.0355                                  
433_sorted.txt                          0.0061                                  
434_sorted.txt                          0.0038                                  
152_sorted.txt                          0.0351                                  
299_sorted.txt                          0.0337                                  
298_sorted.txt                          0.0333                                  
327_sorted.txt                          0.4800                                  
436_sorted.txt                          0.0053                                  
282_sorted.txt                          0.0361                                  
284_sorted.txt                          0.0591                                  
373_sorted.txt                          0.0297                                  
266_sorted.txt                          0.0953                                  
274_sorted.txt                          0.3071                                  
058_sorted.txt                          0.1712                                  
333_sorted.txt                          0.0145                                  
397_sorted.txt                          0.0530                                  
150_sorted.txt                          0.0887                                  
387_sorted.txt                          0.0871                                  
200_sorted.txt                          1.2987                                  
392_sorted.txt                          0.0522                                  
253_sorted.txt                          0.1912                                  
389_sorted.txt                          0.0247                                  
385_sorted.txt                          0.0285                                  
234_sorted.txt                          0.0289                                  
381_sorted.txt                          0.0185                                  
390_sorted.txt                          0.0602                                  
345_sorted.txt                          0.0187                                  
338_sorted.txt                          0.0153                                  
002_sorted.txt                          0.0293                                  
268_sorted.txt                          0.1866                                  
289_sorted.txt                          0.0160                                  
348_sorted.txt                          0.0164                                  
044_sorted.txt                          0.1418                                  
218_sorted.txt                          0.5155                                  
099_sorted.txt                          0.2674                                  
267_sorted.txt                          0.0482                                  
234_sorted.txt                          0.0578                                  
002_sorted.txt                          0.0293                                  
328_sorted.txt                          0.0367                                  
349_sorted.txt                          0.0168                                  
287_sorted.txt                          0.0434                                  
335_sorted.txt                          0.0658                                  
146_sorted.txt                          0.0390                                  
222_sorted.txt                          0.0637                                  
298_sorted.txt                          0.0166                                  
237_sorted.txt                          0.1155                                  
232_sorted.txt                          0.1190                                  
310_sorted.txt                          0.0522                                  
027_sorted.txt                          0.0127                                  
307_sorted.txt                          0.0394                                  
276_sorted.txt                          0.0586                                  
407_sorted.txt                          0.1938                                  
410_sorted.txt                          0.1976                                  
309_sorted.txt                          0.0413                                  
043_sorted.txt                          0.0061                                  
433_sorted.txt                          0.0031                                  
299_sorted.txt                          0.1687                                  
298_sorted.txt                          0.0333                                  
403_sorted.txt                          0.1938                                  
412_sorted.txt                          0.1961                                  
405_sorted.txt                          0.1942                                  
414_sorted.txt                          0.1938                                  
433_sorted.txt                          0.0031                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0053                                  
339_sorted.txt                          0.0168                                  
374_sorted.txt                          0.0178                                  
366_sorted.txt                          0.0178                                  
369_sorted.txt                          0.0170                                  
380_sorted.txt                          0.0436                                  
389_sorted.txt                          0.1235                                  
027_sorted.txt                          0.0127                                  
164_sorted.txt                          0.1876                                  
343_sorted.txt                          0.0213                                  
290_sorted.txt                          0.0680                                  
331_sorted.txt                          0.0260                                  
276_sorted.txt                          0.0586                                  
362_sorted.txt                          0.0222                                  
243_sorted.txt                          0.0198                                  
043_sorted.txt                          0.0061                                  
284_sorted.txt                          0.0591                                  
235_sorted.txt                          0.0445                                  
345_sorted.txt                          0.0187                                  
346_sorted.txt                          0.0157                                  
326_sorted.txt                          0.0694                                  
281_sorted.txt                          0.0290                                  
260_sorted.txt                          0.1373                                  
397_sorted.txt                          0.0265                                  
394_sorted.txt                          0.0379                                  
058_sorted.txt                          0.1712                                  
383_sorted.txt                          0.0149                                  
309_sorted.txt                          0.0206                                  
249_sorted.txt                          0.0153                                  
235_sorted.txt                          0.0445                                  
344_sorted.txt                          0.0349                                  
373_sorted.txt                          0.0099                                  
357_sorted.txt                          0.0476                                  
372_sorted.txt                          0.0192                                  
350_sorted.txt                          0.0176                                  
367_sorted.txt                          0.0472                                  
355_sorted.txt                          0.0506                                  
369_sorted.txt                          0.0170                                  
352_sorted.txt                          0.0253                                  
351_sorted.txt                          0.0260                                  
363_sorted.txt                          0.0633                                  
342_sorted.txt                          0.0351                                  
376_sorted.txt                          0.0297                                  
377_sorted.txt                          0.0162                                  
345_sorted.txt                          0.0187                                  
343_sorted.txt                          0.0638                                  
370_sorted.txt                          0.0481                                  
371_sorted.txt                          0.0104                                  
338_sorted.txt                          0.0153                                  
341_sorted.txt                          0.0545                                  
365_sorted.txt                          0.0160                                  
364_sorted.txt                          0.0482                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0053                                  
382_sorted.txt                          0.0204                                  
349_sorted.txt                          0.0168                                  
358_sorted.txt                          0.0188                                  
368_sorted.txt                          0.0197                                  
355_sorted.txt                          0.0169                                  
360_sorted.txt                          0.0162                                  
344_sorted.txt                          0.0174                                  
347_sorted.txt                          0.0196                                  
357_sorted.txt                          0.0476                                  
368_sorted.txt                          0.0197                                  
353_sorted.txt                          0.0223                                  
362_sorted.txt                          0.0222                                  
336_sorted.txt                          0.0212                                  
350_sorted.txt                          0.0176                                  
367_sorted.txt                          0.0236                                  
355_sorted.txt                          0.0169                                  
352_sorted.txt                          0.0253                                  
337_sorted.txt                          0.0335                                  
342_sorted.txt                          0.0176                                  
356_sorted.txt                          0.0497                                  
345_sorted.txt                          0.0187                                  
343_sorted.txt                          0.0213                                  
370_sorted.txt                          0.0160                                  
366_sorted.txt                          0.0178                                  
346_sorted.txt                          0.0157                                  
341_sorted.txt                          0.0182                                  
260_sorted.txt                          0.0343                                  
230_sorted.txt                          0.1364                                  
091_sorted.txt                          0.1058                                  
337_sorted.txt                          0.0335                                  
363_sorted.txt                          0.0158                                  
377_sorted.txt                          0.0162                                  
338_sorted.txt                          0.0153                                  
501_sorted.txt                          0.1410                                  
029_sorted.txt                          0.0263                                  
462_sorted.txt                          0.1004                                  
349_sorted.txt                          0.0168                                  
372_sorted.txt                          0.0192                                  
358_sorted.txt                          0.0376                                  
333_sorted.txt                          0.0145                                  
150_sorted.txt                          0.0887                                  
010_sorted.txt                          0.2132                                  
027_sorted.txt                          0.0380                                  
234_sorted.txt                          0.0289                                  
184_sorted.txt                          0.1946                                  
137_sorted.txt                          0.0569                                  
348_sorted.txt                          0.0329                                  
375_sorted.txt                          0.0173                                  
363_sorted.txt                          0.0158                                  
339_sorted.txt                          0.0336                                  
349_sorted.txt                          0.0337                                  
359_sorted.txt                          0.0174                                  
360_sorted.txt                          0.0162                                  
373_sorted.txt                          0.0099                                  
371_sorted.txt                          0.0104                                  
354_sorted.txt                          0.0123                                  
141_sorted.txt                          0.0972                                  
323_sorted.txt                          0.0396                                  
301_sorted.txt                          0.0534                                  
392_sorted.txt                          0.0261                                  
340_sorted.txt                          0.0186                                  
500_sorted.txt                          0.1934                                  
249_sorted.txt                          0.0153                                  
381_sorted.txt                          0.0185                                  
146_sorted.txt                          0.0390                                  
280_sorted.txt                          0.0308                                  
298_sorted.txt                          0.0166                                  
368_sorted.txt                          0.0197                                  
336_sorted.txt                          0.0212                                  
367_sorted.txt                          0.0236                                  
355_sorted.txt                          0.0674                                  
359_sorted.txt                          0.0174                                  
354_sorted.txt                          0.0123                                  
365_sorted.txt                          0.0160                                  
426_sorted.txt                          0.0883                                  
177_sorted.txt                          0.3344                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
427_sorted.txt                          0.0867                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
436_sorted.txt                          0.0053                                  
384_sorted.txt                          0.1227                                  
349_sorted.txt                          0.0337                                  
357_sorted.txt                          0.0476                                  
353_sorted.txt                          0.0670                                  
372_sorted.txt                          0.0383                                  
350_sorted.txt                          0.0176                                  
340_sorted.txt                          0.0186                                  
375_sorted.txt                          0.0173                                  
352_sorted.txt                          0.0253                                  
363_sorted.txt                          0.0158                                  
342_sorted.txt                          0.0176                                  
360_sorted.txt                          0.0162                                  
377_sorted.txt                          0.0324                                  
345_sorted.txt                          0.0373                                  
343_sorted.txt                          0.0213                                  
366_sorted.txt                          0.0178                                  
341_sorted.txt                          0.0182                                  
365_sorted.txt                          0.0160                                  
364_sorted.txt                          0.0241                                  
336_sorted.txt                          0.0212                                  
359_sorted.txt                          0.0174                                  
366_sorted.txt                          0.0178                                  
044_sorted.txt                          0.1418                                  
079_sorted.txt                          0.2058                                  
189_sorted.txt                          0.0418                                  
361_sorted.txt                          0.0184                                  
137_sorted.txt                          0.0426                                  
419_sorted.txt                          0.1057                                  
426_sorted.txt                          0.0883                                  
010_sorted.txt                          0.2132                                  
011_sorted.txt                          0.0585                                  
076_sorted.txt                          0.0253                                  
043_sorted.txt                          0.0061                                  
246_sorted.txt                          0.0458                                  
377_sorted.txt                          0.0162                                  
029_sorted.txt                          0.0790                                  
368_sorted.txt                          0.0197                                  
353_sorted.txt                          0.0223                                  
336_sorted.txt                          0.0212                                  
337_sorted.txt                          0.0335                                  
370_sorted.txt                          0.0160                                  
289_sorted.txt                          0.0320                                  
282_sorted.txt                          0.0181                                  
281_sorted.txt                          0.0290                                  
407_sorted.txt                          0.1938                                  
410_sorted.txt                          0.1976                                  
398_sorted.txt                          0.1965                                  
429_sorted.txt                          0.1957                                  
423_sorted.txt                          0.1931                                  
418_sorted.txt                          0.1938                                  
416_sorted.txt                          0.1942                                  
401_sorted.txt                          0.1957                                  
421_sorted.txt                          0.1934                                  
431_sorted.txt                          0.1934                                  
403_sorted.txt                          0.1938                                  
412_sorted.txt                          0.1961                                  
405_sorted.txt                          0.1942                                  
414_sorted.txt                          0.1938                                  
025_sorted.txt                          0.3623                                  
043_sorted.txt                          0.0061                                  
433_sorted.txt                          0.0031                                  
435_sorted.txt                          0.0078                                  
436_sorted.txt                          0.0053                                  
433_sorted.txt                          0.0031                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
434_sorted.txt                          0.0038                                  
435_sorted.txt                          0.0039                                  
437_sorted.txt                          0.0048                                  
331_sorted.txt                          0.0260                                  
353_sorted.txt                          0.0223                                  
022_sorted.txt                          0.0595                                  
433_sorted.txt                          0.0061                                  
118_sorted.txt                          0.0302                                  
434_sorted.txt                          0.0075                                  
435_sorted.txt                          0.0078                                  
152_sorted.txt                          0.0351                                  
209_sorted.txt                          0.2404                                  
199_sorted.txt                          0.2410                                  
437_sorted.txt                          0.0048                                  
197_sorted.txt                          0.0804                                  
502_sorted.txt                          0.2611                                  
114_sorted.txt                          0.2070                                  
436_sorted.txt                          0.0053                                  
339_sorted.txt                          0.0168                                  
352_sorted.txt                          0.0253                                  
346_sorted.txt                          0.0157                                  
341_sorted.txt                          0.0363                                  
368_sorted.txt                          0.0394                                  
340_sorted.txt                          0.0186                                  
375_sorted.txt                          0.0173                                  
360_sorted.txt                          0.0162                                  
346_sorted.txt                          0.0157                                  
338_sorted.txt                          0.0153                                  
349_sorted.txt                          0.0168                                  
354_sorted.txt                          0.0123                                  
347_sorted.txt                          0.0392                                  
336_sorted.txt                          0.0212                                  
347_sorted.txt                          0.0196                                  
368_sorted.txt                          0.0197                                  
374_sorted.txt                          0.0178                                  
352_sorted.txt                          0.0253                                  
389_sorted.txt                          0.0741                                  
043_sorted.txt                          0.0061                                  
335_sorted.txt                          0.0658                                  
280_sorted.txt                          0.0308                                  
247_sorted.txt                          0.0375                                  
239_sorted.txt                          0.0870                                  
121_sorted.txt                          0.5025                                  
179_sorted.txt                          0.0960                                  
374_sorted.txt                          0.1421                                  
340_sorted.txt                          0.0372                                  
352_sorted.txt                          0.0253                                  
351_sorted.txt                          0.0260                                  
373_sorted.txt                          0.0099                                  
371_sorted.txt                          0.0208                                  
354_sorted.txt                          0.0123                                  
359_sorted.txt                          0.0174                                  
360_sorted.txt                          0.0162                                  
377_sorted.txt                          0.0162                                  
349_sorted.txt                          0.0168                                  
342_sorted.txt                          0.0176                                  
043_sorted.txt                          0.0061                                  
269_sorted.txt                          0.0225                                  
388_sorted.txt                          0.0734                                  
407_sorted.txt                          0.1938                                  
410_sorted.txt                          0.1976                                  
423_sorted.txt                          0.1931                                  
418_sorted.txt                          0.1938                                  
416_sorted.txt                          0.1942                                  
425_sorted.txt                          0.1931                                  
421_sorted.txt                          0.1934                                  
412_sorted.txt                          0.1961                                  
414_sorted.txt                          0.1938                                  
344_sorted.txt                          0.0349                                  
373_sorted.txt                          0.0198                                  
336_sorted.txt                          0.0212                                  
342_sorted.txt                          0.0878                                  
376_sorted.txt                          0.0148                                  
361_sorted.txt                          0.0184                                  
260_sorted.txt                          0.0343                                  
441_sorted.txt                          0.1678                                  
